City,Date Period,Hotel,Prices,Ratings,Description
Barcelona,2025-05-21 : 2025-05-25,MH Apartments Gracia,1121.0,8.4,"El MH Apartments Gracia ofrece conexión WiFi gratuita y apartamentos luminosos e insonorizados en el distrito de Gracia de Barcelona, ​​a 10 minutos a pie del paseo de Gracia.

Todos los apartamentos están insonorizados y cuentan con suelo de madera, sala de estar con sofá, TV de pantalla plana vía satélite y cocina con lavavajillas, horno y lavadora. Algunos alojamientos cuentan con 2 baños.

Se ofrece consigna de equipajes. Hay aparcamiento privado y servicio de enlace con el aeropuerto por un suplemento.

En la zona hay una gran variedad de bares y restaurantes. A 500 metros de los apartamentos hay un supermercado que está abierto las 24 horas.

La Sagrada Familia y la Pedrera de Gaudí están a 20 minutos a pie. La estación de metro de Fontana, ubicada a 400 metros de los apartamentos, conecta con la Plaza de Cataluña y el centro histórico de Barcelona."
Barcelona,2025-05-21 : 2025-05-25,08028 Apartments,762.0,8.8,"Los Apartamentos 08028 están junto a la estación de metro Les Corts, a 5 minutos a pie del estadio del Fútbol Club Barcelona Camp Nou. Los modernos apartamentos ofrecen una piscina compartida en la azotea con vistas a la ciudad de Barcelona.

Los apartamentos y suites del 08028 presentan un diseño de estilo contemporáneo con conexión Wi-Fi gratuita. Los apartamentos incluyen un balcón, zona de salón y cocina equipada.

La Taberna Lizarrán de los Apartamentos 08028 sirve cocina española tradicional, tapas incluidas.

Los Apartamentos 08028 están a 15 minutos a pie de la estación de tren de Sants y a unos 20 minutos en metro de la Plaza Catalunya y del famoso paseo de Las Ramblas."
Barcelona,2025-05-21 : 2025-05-25,Barcelona Hotel Colonial,1195.0,8.4,"Este elegante hotel está situado en el Barrio Gótico de Barcelona y ocupa un imponente edificio colonial de piedra que tiene una torre con reloj. El establecimiento se encuentra a 10 minutos a pie de la catedral de Barcelona y de la playa de la Barceloneta.

Las habitaciones del Hotel Colonial son luminosas, están insonorizadas y cuentan con aire acondicionado, suelo de madera, TV de pantalla plana, minibar y baño privado con secador de pelo y artículos de aseo. Además, incluyen una caja fuerte de alquiler.

El desayuno buffet se sirve en la cafetería del Colonial Hotel. El elegante salón con sofás de cuero blanco ofrece periódicos gratuitos y WiFi gratuita.

El Barcelona Hotel Colonial dispone de mostrador de información turística. El hotel se halla a 5 minutos a pie del puerto deportivo de Barcelona y de las boutiques del moderno barrio del Born. También hay aparcamiento a 5 minutos a pie del establecimiento."
Barcelona,2025-05-21 : 2025-05-25,TSA Gran Via,1450.0,8.2,"El No 439 - The Streets Apartments Barcelona, situado a 500 metros de la Plaza España y a 10 minutos a pie de la Fira de Barcelona, ofrece alojamiento con diseño moderno y conexión WiFi gratuita.

Los apartamentos tienen aire acondicionado, suelo de madera y zona de estar agradable con sofá, TV de pantalla plana y reproductor de DVD. También disponen de cocina bien equipada con lavavajillas, microondas y cafetera. El baño incluye ducha y secador de pelo.

En las inmediaciones del establecimiento hay una gran variedad de bares, tiendas y restaurantes de cocina tradicional española. El centro comercial Las Arenas se encuentra a 5 minutos a pie del complejo.

El establecimiento se encuentra justo al lado de la estación de metro de Rocafort y frente a una parada de autobús que permite llegar a Plaza Cataluña y a Las Ramblas en 5 minutos.

El aeropuerto de Barcelona-El Prat queda a 14 km del establecimiento."
Barcelona,2025-05-21 : 2025-05-25,Capri by Fraser Barcelona,1087.0,8.3,"Este hotel apto para motociclistas se encuentra a 3 paradas de metro de la plaza Catalunya y a 15 minutos a pie de las playas de Barcelona. Hay WiFi gratuita en todas las zonas.

Las suites y los apartamentos del Capri by Fraser Barcelona son amplios y elegantes y cuentan con aire acondicionado, TV por cable de pantalla plana, zona de estar, Hay una zona de cocina completamente equipada, un escritorio y una caja fuerte, y el baño privado incluye secador de pelo y artículos de tocador.

El establecimiento tiene una lavandería gratuita de autoservicio abierta las 24 horas al día, así como un gimnasio.

Para los huéspedes que lleguen en motocicleta, el Capri by Fraser ofrece aparcamiento cubierto gratuito con ascensor directo a las habitaciones y un servicio de parada en boxes con herramientas completas para reparaciones pequeñas y lubricante de cadena, gamuza gratuita, limpiador de visera, cargador de batería y compresor para comprobar el nivel de presión de los neumáticos.

Por las mañanas se sirve un desayuno buffet en el Capri by Fraser Barcelona. Además, el establecimiento ofrece un menú del día para almorzar de lunes a viernes y Hay servicio de habitaciones.

Hay recepción 24 horas."
Barcelona,2025-05-21 : 2025-05-25,Hotel & Spa Villa Olimpica Suites,1043.0,8,"Este hotel minimalista se encuentra en el barrio de Poble Nou de Barcelona, a 15 minutos a pie de la playa de Bogatell. Ofrece una piscina al aire libre de temporada rodeada de tarima de madera y tumbonas.

Las suites del Hotel & Spa Villa Olimpica Suites presentan una decoración monocromática y disponen de TV de pantalla plana. También tienen aire acondicionado y un baño moderno.

El resort Hotel & Spa Villa Olimpica Suites alberga un bar cafetería elegante y un restaurante. Se sirven menús del día y cocina mediterránea a la carta. En verano se puede comer en la terraza de la piscina. 

El hotel alberga un spa grande, disponible por un suplemento. Incluye una piscina terapéutica cubierta, sauna finlandesa, baños turcos, jacuzzis, varios tipos de ducha y una fuente de hielo. También hay un gimnasio.

Este hotel está situado a 15 minutos a pie del puerto de Barcelona y a 100 metros de la estación de metro Bogatell. La animada zona de la Villa Olímpica queda a 5 minutos a pie.

Todas las habitaciones incluyen 1 acceso gratuito por persona y estancia al spa del hotel (sujeto a disponibilidad y previa reserva)."
Barcelona,2025-05-21 : 2025-05-25,Unite Hostel Barcelona,1118.0,8,"El Unite Hostel Barcelona se encuentra en Barcelona, a 400 metros del centro deportivo Nova Icaria, y ofrece alojamiento con restaurante, aparcamiento privado, bar y salón compartido. Además, cuenta con recepción las 24 horas, cocina compartida y WiFi gratuita en todas las instalaciones. Este albergue dispone de habitaciones familiares.

Todas las habitaciones incluyen aire acondicionado y baño privado.

Además, el establecimiento alberga una terraza.

En las inmediaciones hay varios lugares de interés, como el barrio de Somorrostro, la playa del Bogatell y el Puerto Olímpico. Asimismo, el Unite Hostel Barcelona se halla a 18 km del aeropuerto de Barcelona-El Prat."
Barcelona,2025-05-21 : 2025-05-25,Mercer House Bòria BCN,1400.0,8.1,"Este hotel boutique elegante combina una arquitectura bien conservada del siglo XVIII con una decoración interior moderna impresionante. Se encuentra en el moderno barrio de La Ribera, en el centro de Barcelona.

El Mercer House Bòria BCN está situado entre calles estrechas y pintorescas, justo al norte del famoso barrio de El Born. La fachada original del siglo XVIII se ha conservado muy bien y le añade un encanto único al hotel. Las habitaciones y las suites presentan una decoración contemporánea sencilla con obras de arte moderno elaboradas por artistas jóvenes de la zona.

La ubicación del Boria es excelente. La terraza solárium de la azotea tiene vistas a la catedral gótica de la ciudad, a la cercana y hermosa iglesia de Santa María del Mar y al Puerto Viejo a lo lejos."
Barcelona,2025-05-21 : 2025-05-25,Hotel California,1358.0,8.1,"El Hotel California está situado en pleno Barrio Gótico de Barcelona, a solo 2 minutos a pie de Las Ramblas. El hotel dispone de habitaciones con balcón, aire acondicionado y conexión Wi-Fi gratuita.

Las habitaciones están insonorizadas, e incluyen TV de pantalla plana, armario y baño privado con secador de pelo y artículos de aseo gratuitos. Se proporcionan toallas y ropa de cama.

El Hotel Califorina sirve desayuno buffet, cuenta con bar y salón compartido, y ofrece servicio de habitaciones.

El establecimiento se halla a 300 metros del mercado de La Boquería, a 10 minutos a pie de la plaza de Cataluña, a 20 minutos a pie de la playa de La Barceloneta y a 200 metros de la estación de metro de Liceu."
Barcelona,2025-05-21 : 2025-05-25,Hotel Sant Agustí,1090.0,8,"El Sant Agustí, inaugurado en 1840, ocupa un convento restaurado situado a solo 150 metros del famoso paseo de La Rambla de Barcelona. Ofrece habitaciones funcionales con conexión WiFi gratuita, aire acondicionado y TV de pantalla plana vía satélite.

Las habitaciones del Hotel Sant Agustí presentan un diseño sencillo y moderno con suelo de madera e incluyen caja fuerte. Algunas tienen balcón privado, mientras que todas disponen de baño con artículos de aseo y secador de pelo.

El Sant Agustí sirve un desayuno buffet continental todos los días.

En la planta baja encontrará diversos ordenadores de uso gratuito. La recepción permanece abierta las 24 horas.

El hotel se halla en una plaza de ambiente tranquilo, a 2 minutos a pie de la estación de metro de Liceu y del mercado La Boquería. La plaza de Catalunya, ubicada a menos de 700 metros, ofrece numerosas conexiones de tren y autobús, incluidos enlaces directos con el aeropuerto."
Barcelona,2025-05-21 : 2025-05-25,TSA La Rosa,1699.0,8.1,"TSA La Rosa está a 2 min a pie de Paseo de Gracia y ofrece alojamiento con patio y wifi gratis.

El alojamiento tiene aire acondicionado, cocina totalmente equipada, TV y baño privado con ducha y artículos de aseo gratuitos.

Cerca del alojamiento hay puntos de interés como La Pedrera, Casa Batlló y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona,2025-05-21 : 2025-05-25,Hotel 1898,1852.0,8.9,"Este edificio restaurado del siglo XIX se encuentra en Las Ramblas de Barcelona ​​y alberga una piscina en la azotea con solárium. Las habitaciones están decoradas con elegancia y disponen de WiFi gratuita y baño de mármol.

El Hotel 1898 es un establecimiento de estilo colonial que presenta un patrimonio arquitectónico e histórico singular.

El establecimiento alberga un restaurante elegante especializado en cocina mediterránea. También hay un bar restaurante con terraza que sirve tapas.

El 1898 Hotel se halla a solo 200 metros de la plaza Catalunya y a 10 minutos a pie del Barrio Gótico y de la catedral."
Barcelona,2025-05-21 : 2025-05-25,Mercedes Heritage Apartments,1417.0,8.7,"El Mercedes Heritage Apartments, situado en l'Eixample, en el centro de Barcelona, 2 km de la Plaça de Catalunya y a 2 minutos a pie de la parada de metro de Hospital Clinic, ofrece apartamentos independientes.

Los apartamentos amplios y modernos cuentan con conexión WiFi gratuita, baño privado con bañera o ducha y zona de cocina totalmente equipada con lavavajillas y microondas. Los apartamentos superiores también incluyen aire acondicionado.

La Rambla está a 25 minutos en autobús, mientras que la Sagrada Familia queda a 4 paradas de metro del Mercedes Heritage Apartments."
Barcelona,2025-05-21 : 2025-05-25,Ofelias Hotel 4Sup by Bondia Hotel Group,1594.0,8.6,"El Ofelias Hotel se encuentra junto a la Gran Vía y a 2 minutos a pie de la estación de metro Plaza Espanya y del centro de exposiciones Fira y ofrece habitaciones elegantes con conexión WiFi gratuita. Además, alberga una terraza en la azotea con piscina de temporada al aire libre.

Todas las habitaciones del Ofelias Hotel son luminosas y disponen de aire acondicionado, TV de pantalla plana y baño privado. A la llegada, se ofrece 1 botella de agua gratuita.

El hotel cuenta con bar donde se sirven bebidas. Además, en los alrededores de la plaza de España hay numerosos bares y cafeterías. También encontrará diversos restaurantes en la zona de Las Ramblas y en el Barrio Gótico, situados a solo 4 paradas de metro del alojamiento.

El personal de la recepción proporciona información sobre diversas actividades de Slow Travely ofrece servicio de alquiler gratuito de bicicletas, disponible bajo petición.

El Ofelias está situado justo enfrente del centro comercial Las Arenas, a menos de 1 km de la Fuente Mágica y del parque de Montjuïc. Asimismo, el establecimiento se halla a solo 200 metros de la parada del autobús del aeropuerto. El personal de la recepción ofrece servicio de alquiler de bicicletas."
Barcelona,2025-05-21 : 2025-05-25,TOC Hotel Las Ramblas,1132.0,8.5,"Empápate del aire local en el
centro de Barcelona
Acceso directo a la vida y cultura de Barcelona.

El barrio del Raval, conocido por su ambiente ecléctico y auténtico, ofrece una emocionante mezcla de historia, cultura y diversidad.

El mercado de la Boquería, el Barrio Gótico, el MACBA y las famosas Ramblas se hallan muy cerca a pie del alojamiento. Los huéspedes pueden explorar la escena cultural y gastronómica de la ciudad en los restaurantes históricos y contemporáneos de la zona, los mejores museos y las rutas insólitas por las calles del barrio.
TOC Hotel Las Ramblas. Tu centro de operaciones.

Se trata de un hotel mediterráneo que ofrece una auténtica estancia en Barcelona. Todas las zonas presentan un diseño con materiales orgánicos, como madera, terracota y fibras naturales. La decoración refleja la rica cultura de la ciudad, con libros, arte y piezas de artesanía locales.

Se puede leer o trabajar en la biblioteca de la recepción, disfrutar de un café en la zona de desayunos o admirar el perfil urbano desde la azotea (próximamente)."
